id,dataset,category,code,question,answer,prediction,accuracy,completeness,clarity,relevance
q2334,codeqa,How,def reload module exclude 'sys' 'os path' 'builtins' ' main ' 'numpy' 'numpy globals' global found nowfor i in exclude found now[i] 1try with replace import hook deep import hook return deep reload hook module finally found now {},How do all modules used in the given module reload ?,recursively,in-place,1,1,3,1
q2335,codeqa,Where,def archive deleted rows context max rows None return IMPL archive deleted rows context max rows max rows,In which direction does the code move the code to corresponding shadow tables ?,from production tables,Upwards,1,1,3,1
q2344,codeqa,How,def serve 404 error request *args **kwargs access warn request '404 notfound' return render '404 mako' request dict uri request build absolute uri status 404,How did handler register ?,code,It does not.,1,1,3,1
q2345,codeqa,Where,def list files directory ret set ret add directory for root dirs files in safe walk directory for name in files ret add os path join root name for name in dirs ret add os path join root name return list ret,Where did all files find ?,under directory,root,1,1,3,1
q2348,codeqa,Where,def variable on cpu name shape initializer trainable True var tf get variable name shape initializer initializer trainable trainable return var,Where did a variable store ?,on cpu memory,tensor,1,1,3,1
q2349,codeqa,How,def get enabled prefix '/etc/rc[S{ 0 }] d/S' format get runlevel ret set lines glob glob '{ 0 }*' format prefix for line in lines ret add re split prefix + '\\d+' line [1 ] return sorted ret,How are service enabled ?,on boot cli example,in descending order,1,1,3,1
q2350,codeqa,Where,def gompertz x A u d v y0 y A * np exp - np exp u * np e / A * d - x + 1 + y0 return y,Where did gompertz growth model propose ?,in zwietering et al,Germany,1,1,3,1
q2361,codeqa,How,def floating ip get all by project context project id return IMPL floating ip get all by project context project id,How does the code float the code all ?,by project,No,1,1,3,1
q2362,codeqa,How,def floating ip get all by project context project id return IMPL floating ip get all by project context project id,By how much does the code float the code by project ?,all,No,1,1,3,1
q2363,codeqa,Where,def list return yaml True beacons Nonetry eventer salt utils event get event 'minion' opts opts res salt ['event fire'] {'func' 'list'} 'manage beacons' if res event ret eventer get event tag '/salt/minion/minion beacons list complete' wait 30 log debug 'event ret{ 0 }' format event ret if event ret and event ret['complete'] beacons event ret['beacons']except Key Error ret {}ret['result'] Falseret['comment'] ' Eventmodulenotavailable Beaconaddfailed 'return retif beacons if return yaml tmp {'beacons' beacons}yaml out yaml safe dump tmp default flow style False return yaml outelse return beaconselse return {'beacons' {}},Where did the beacons configure currently ?,on the minion,salt,1,1,3,1
q2365,codeqa,For what purpose,def html Parser page xmlfile paths ERRORS XM Lhandler HTML Handler page parse Xml File xmlfile handler if handler dbms and handler dbms not in kb html Fp kb last Parser Status handler dbmskb html Fp append handler dbms else kb last Parser Status Noneif re search 'SQL warning error syntax ' page re I handler mark As Error Page return handler dbms,For what purpose does a class parse the input html page ?,to fingerprint the back - end database management system,parse the input html page,1,1,3,1
q2369,codeqa,How,def parse version s parts []for part in parse version parts s or '0 1' lower if part startswith '*' if part < '*final' while parts and parts[ -1 ] '*final-' parts pop while parts and parts[ -1 ] '00000000 ' parts pop parts append part return tuple parts,How would versions work if you give it ?,with strictversion,in reverse order,1,1,3,1
q2376,codeqa,How,def dynamic import import string lastdot import string rfind ' ' if lastdot -1 return import import string {} {} [] module name attr import string[ lastdot] import string[ lastdot + 1 ] parent module import module name {} {} [attr] return getattr parent module attr,How do a module or object import ?,dynamically,in-place,1,1,3,1
q2379,codeqa,For what purpose,"def upgrade With IQ Response Tracker xs def callback iq '\n Handleiqresponsebyfiringassociateddeferred \n'if getattr iq 'handled' False returntry d xs iq Deferreds[iq['id']]except Key Error passelse del xs iq Deferreds[iq['id']]iq handled Trueif iq['type'] 'error' d errback error exception From Stanza iq else d callback iq def disconnected ""\n Makesuredeferredsdonotlingeronafterdisconnect \n\n Thiserrbacksalldeferredsofiq'sforwhichnoresponsehasbeen\nreceivedwitha L{ Connection Lost}failure Otherwise thedeferreds\nwillneverbefired \n""iq Deferreds xs iq Deferredsxs iq Deferreds {}for d in itervalues iq Deferreds d errback Connection Lost xs iq Deferreds {}xs iq Default Timeout getattr xs 'iq Default Timeout' None xs add Observer xmlstream STREAM END EVENT disconnected xs add Observer '/iq[@type ""result""]' callback xs add Observer '/iq[@type ""error""]' callback directly Provides xs ijabber IIQ Response Tracker",For what purpose does an xmlstream enhance ?,for iq response tracking,xmlstream provides error handling.,1,1,3,1
q2384,codeqa,When,@task base Base Instructor Task def calculate may enroll csv entry id xmodule instance args action name ugettext noop 'generated' task fn partial upload may enroll csv xmodule instance args return run main task entry id task fn action name,When have invited students not enrolled in a given course ?,yet,No,1,1,3,1
q2385,codeqa,For what purpose,@task base Base Instructor Task def calculate may enroll csv entry id xmodule instance args action name ugettext noop 'generated' task fn partial upload may enroll csv xmodule instance args return run main task entry id task fn action name,For what purpose did the csv upload to an s3 bucket ?,for download,upload to an S3 bucket,1,1,3,1
q2389,codeqa,How,def pad dims input leftdims rightdims assert input ndim > rightdims if input ndim leftdims + rightdims return inputimg shape input shape[ - rightdims ]non pool ndim input ndim - rightdims if non pool ndim < leftdims dummy dims tensor as tensor [1 ] * leftdims - non pool ndim new shape tensor join 0 dummy dims input shape[ non pool ndim] img shape else batched ndim non pool ndim - leftdims + 1 batch size tensor prod input shape[ batched ndim] batch size tensor shape padright batch size 1 new shape tensor join 0 batch size input shape[batched ndim non pool ndim] img shape new shape tensor cast new shape 'int 64 ' input ND Gpu Reshape leftdims + rightdims input new shape return input ND,How do inputs pool ?,with arbitrary non - pooling dimensions,batched,1,1,3,1
q2393,codeqa,Where,def streaming bulk client actions chunk size 500 max chunk bytes 100 * 1024 * 1024 raise on error True expand action callback expand action raise on exception True **kwargs actions map expand action callback actions for bulk actions in chunk actions actions chunk size max chunk bytes client transport serializer for result in process bulk chunk client bulk actions raise on exception raise on error **kwargs yield result,In which direction did the pass ?,in,Upward,1,1,3,1
q2396,codeqa,Where,def find autosummary in files filenames documented []for filename in filenames f open filename 'r' lines f read splitlines documented extend find autosummary in lines lines filename filename f close return documented,Where are what items documented ?,in source/ *,files,1,1,3,1
q2401,codeqa,For what purpose,def Analyze APK filename decompiler 'dad' session None androconf debug ' Analyze APK' if not session session CONF['SESSION']with open filename 'r' as fd data fd read session add filename data return session get objects apk filename,For what purpose do all stuff setup ?,for a more quickly analysis,For debugging.,1,1,3,1
q2404,codeqa,How,def Decode Control Tuples ldap Control Tuples return [known LDAP Controls get control Type LDAP Control control Type criticality encoded Control Value encoded Control Value for control Type criticality encoded Control Value in ldap Control Tuples or [] ],How can readily encoded 3-tuples be passed to c module ?,directly,return [c.decode(3) for c in ldap_control_tuples],1,1,3,1
q2409,codeqa,When,@step '{word w}steppasses' def step passes context word pass,When does step fail ?,always,When the word 'pass' is encountered.,1,1,3,1
q2412,codeqa,How,def test simple cons entry tokenize ' a b ' [0 ]assert entry Hy Cons Hy Symbol 'a' Hy Symbol 'b',How do cons tokeniz ?,correctly,in place,1,1,3,1
q2413,codeqa,How,def init readline vars try import ctypesexcept Import Error returnlib name find readline lib if lib name is not None lib ctypes cdll Load Library lib name global rl completion suppress appendrl completion suppress append ctypes c int in dll lib 'rl completion suppress append',How did by readline insert ?,automatically,It inserts the readline library.,1,1,3,1
q2415,codeqa,How,"def change root new root pathname if os name 'posix' if not os path isabs pathname return os path join new root pathname else return os path join new root pathname[ 1 ] elif os name 'nt' drive path os path splitdrive pathname if path[ 0 ] '\\' path path[ 1 ]return os path join new root path elif os name 'os 2 ' drive path os path splitdrive pathname if path[ 0 ] os sep path path[ 1 ]return os path join new root path else raise Distutils Platform Error ""nothingknownaboutplatform'%s'"" % os name",How do pathname return ?,with new_root prepended,os.path.join,1,1,3,1
q2426,codeqa,When,def main input dir vision Vision Api index Index allfileslist []for folder subs files in os walk input dir for filename in files allfileslist append os path join folder filename fileslist []for filename in allfileslist if index document is processed filename continuefileslist append filename for filenames in batch fileslist get text from files vision index filenames,When did image files not process ?,yet,"No, because the code does not contain any condition to check if an image file has not been processed.",1,1,3,1
q2427,codeqa,How,def login protected view changed redirect request t Template ' Thisisaloginprotectedtest Usernameis{{user username}} ' name ' Login Template' c Context {'user' request user} return Http Response t render c,How did that protect ?,login,It does not protect the view from unauthorized access.,1,1,3,1
q2433,codeqa,How,def mergedicts copy d1 d2 ret d1 copy setmerged ret d2 for k in d2 if k in d1 and isinstance d1 [k] dict and isinstance d2 [k] dict ret[k] mergedicts copy d1 [k] d2 [k] else ret[k] d2 [k]return ret,How do two dictionaries merge ?,recursively,in-place,1,1,3,1
q2436,codeqa,How,def extra padding x original size padding return resize original size 0 padding padding,How does the code reduce the width of original_size ?,by padding,in half,1,1,3,1
q2437,codeqa,When,def kernel versions debian kernel get selections salt ['cmd run'] 'dpkg--get-selectionslinux-image-*' kernels []kernel versions []for line in kernel get selections splitlines kernels append line try kernel kernels[ -2 ]except Index Error kernel kernels[ 0 ]kernel kernel rstrip ' DCTB DCTB install' kernel get version salt ['cmd run'] 'apt-cachepolicy' + kernel for line in kernel get version splitlines if line startswith ' Installed ' kernel v line strip ' Installed ' kernel versions append kernel v breakif grains ['os'] ' Ubuntu' kernel v kernel versions[ 0 ] rsplit ' ' 1 kernel ubuntu generic kernel v[ 0 ] + '-generic#' + kernel v[ 1 ] kernel ubuntu lowlatency kernel v[ 0 ] + '-lowlatency#' + kernel v[ 1 ] kernel versions extend [kernel ubuntu generic kernel ubuntu lowlatency] return kernel versions,When did kernel name instal ?,last,Ubuntu,1,1,3,1
q2439,codeqa,How,def process Element Node By Derivation derivation element Node if derivation None derivation Write Derivation element Node if len derivation targets < 1 print ' Warning process Element Nodeinwritecouldnotgettargetsfor 'print element Nodereturnfile Names []for target in derivation targets write Element Node derivation file Names target,How do the xml element process ?,by derivation,Write,1,1,3,1
q2441,codeqa,How,"def test completion for bash script bash completion ' pip completion \n{\n COMPREPLY $ COMP WORDS ""${COMP WORDS[*]}""\\\n COMP CWORD $COMP CWORD\\\n PIP AUTO COMPLETE 1$ 1 \n}\ncomplete-odefault-F pip completionpip'result script pip 'completion' '--bash' assert bash completion in result stdout 'bashcompletioniswrong'",How do completion for bash shell get ?,test,in the bash shell.,1,1,3,1
q2464,codeqa,When,def get cli body ssh command response module if 'xml' in response[ 0 ] or response[ 0 ] '\n' body []elif 'status' in command body responseelse try body [json loads response[ 0 ] ]except Value Error module fail json msg ' Commanddoesnotsupport JSO Noutput' command command return body,When does the code get response ?,for when transport = cli,When the code gets the response.,1,1,3,1
q2466,codeqa,How,def load tests name loader Test Loader return loader load By Name name recurse True,How does the code find all the tests ?,under name,It does not.,1,1,3,1
q2469,codeqa,How,def try march flag flags test code textwrap dedent '#include<cmath>\nusingnamespacestd \nintmain intargc char**argv \n{\nfloat Nx -1 3787706641 \nfloat Sx 25 0 \ndoubler Nx+sqrt Sx \nif abs r- 3 621229 >0 01 \n{\nreturn- 1 \n}\nreturn 0 \n}\n' cflags flags + [ '-L' + d for d in theano gof cmodule std lib dirs ] compilation result execution result GCC compiler try compile tmp test code tmp prefix 'try march ' flags cflags try run True return compilation result execution result,How do a simple c snippet compile ?,using current flags,The code compiles.,1,1,3,1
q2470,codeqa,How,def try march flag flags test code textwrap dedent '#include<cmath>\nusingnamespacestd \nintmain intargc char**argv \n{\nfloat Nx -1 3787706641 \nfloat Sx 25 0 \ndoubler Nx+sqrt Sx \nif abs r- 3 621229 >0 01 \n{\nreturn- 1 \n}\nreturn 0 \n}\n' cflags flags + [ '-L' + d for d in theano gof cmodule std lib dirs ] compilation result execution result GCC compiler try compile tmp test code tmp prefix 'try march ' flags cflags try run True return compilation result execution result,How do a simple c snippet run ?,using current flags,The code compiles and runs successfully.,1,1,3,1
q2474,codeqa,When,def get pgid path follow symlinks True if not os path exists path return Falseif follow symlinks and sys getwindowsversion major > 6 path resolve symlink path try secdesc win 32 security Get File Security path win 32 security GROUP SECURITY INFORMATION except Memory Error return 'S- 1 - 1 - 0 'except pywinerror as exc if exc winerror 1 or exc winerror 50 return 'S- 1 - 1 - 0 'raisegroup sid secdesc Get Security Descriptor Group return win 32 security Convert Sid To String Sid group sid,When did primary group use ?,rarely,Windows,1,1,3,1
q2475,codeqa,Where,def get current user scope None maybe call get oauth user scope return get user from environ,Where was the request made ?,the user,environ,1,1,3,1
q2479,codeqa,How,def walk top func arg warnings warnpy 3 k ' In 3 x os path walkisremovedinfavorofos walk ' try names os listdir top except os error returnfunc arg top names for name in names name join top name if isdir name walk name func arg,How do tree walk ?,with callback function,in depth,1,1,3,1
q2483,codeqa,How,def password validators help text html password validators None help texts password validators help texts password validators help items [format html '<li>{}</li>' help text for help text in help texts]return '<ul>%s</ul>' % '' join help items if help items else '',How do an html string return ?,with all help texts of all configured validators in an < ul >,an empty string,1,1,3,1
q2489,codeqa,How,def find drum group device track or chain instrument find if lambda d d type Live Device Device Type instrument track or chain devices if instrument if instrument can have drum pads return instrumentif instrument can have chains return find if bool imap find drum group device instrument chains,How does the code look for a drum_group device in the track ?,recursively,in the track,1,1,3,1
q2501,codeqa,How,@image comparison baseline images [u'legend expand'] remove text True def test legend expand legend modes [ None u'expand'] fig axes list plt subplots len legend modes 1 x np arange 100 for ax mode in zip axes list legend modes ax plot x 50 - x u'o' label u'y 1' l1 ax legend loc 2 mode mode ax add artist l1 ax plot x x - 50 u'o' label u'y -1 ' l2 ax legend loc 5 mode mode ax add artist l2 ax legend loc 3 mode mode ncol 2,How do mode expand ?,test,ax.legend(),1,1,3,1
q2504,codeqa,When,def task install docker distribution if is centos or rhel distribution update 'yum--assumeyesupdate&&'else update ''return retry effect with timeout run command '[[-e/usr/bin/docker]] {' + update + 'curlhttps //get docker com/>/tmp/install-docker sh&&sh/tmp/install-docker sh }' timeout 5 0 * 60 0,When is it not installed ?,already,CentOS or RHEL,1,1,3,1
q2510,codeqa,For what purpose,@task base Base Instructor Task def proctored exam results csv entry id xmodule instance args action name 'generating proctored exam results report'task fn partial upload proctored exam results report xmodule instance args return run main task entry id task fn action name,For what purpose do proctored exam results report compute ?,for a course,reporting,1,1,3,1
q2511,codeqa,For what purpose,@task base Base Instructor Task def proctored exam results csv entry id xmodule instance args action name 'generating proctored exam results report'task fn partial upload proctored exam results report xmodule instance args return run main task entry id task fn action name,For what purpose do the csv upload ?,for download,generating proctored exam results report,1,1,3,1
q2512,codeqa,How,def map reduce inputs mapper reducer collector defaultdict list for input in inputs for key value in mapper input collector[key] append value return [output for key values in collector items for output in reducer key values ],How do on the inputs mapreduce ?,using mapper and reducer,in parallel,1,1,3,1
q2513,codeqa,Where,def generate sub moved events src dir path dest dir path for root directories filenames in os walk dest dir path for directory in directories full path os path join root directory renamed path full path replace dest dir path src dir path if src dir path else None yield Dir Moved Event renamed path full path for filename in filenames full path os path join root filename renamed path full path replace dest dir path src dir path if src dir path else None yield File Moved Event renamed path full path,In which direction were all the files and directories within the given moved directory moved with the directory ?,along,Upward,1,1,3,1
q2514,codeqa,How,def num To Hex num num Bytes hex String ''if not isinstance num int return -1 ' Badnumber' try hex Number hex num [2 ]if len hex Number % 2 0 hex Number '0 ' + hex Number for i in range 0 len hex Number - 1 2 hex String + chr int hex Number[i] + hex Number[ i + 1 ] 16 hex String '\x 00 ' * num Bytes - len hex String + hex String except return -1 ' Errorinhexadecimalconversion' return 0 hex String,How does its hexadecimal format return number ?,with the specified length,in descending order,1,1,3,1
q2515,codeqa,How,def num To Hex num num Bytes hex String ''if not isinstance num int return -1 ' Badnumber' try hex Number hex num [2 ]if len hex Number % 2 0 hex Number '0 ' + hex Number for i in range 0 len hex Number - 1 2 hex String + chr int hex Number[i] + hex Number[ i + 1 ] 16 hex String '\x 00 ' * num Bytes - len hex String + hex String except return -1 ' Errorinhexadecimalconversion' return 0 hex String,By how much does its hexadecimal format return with the specified length ?,number,0,1,1,3,1
q2517,codeqa,Where,def is task mutable context task if context is admin return Trueif context owner is None return Falsereturn task owner context owner,Where is the task mutable ?,in this context,admin,1,1,3,1
q2519,codeqa,Where,def fanout cast conf context topic msg return rpc amqp fanout cast conf context topic msg rpc amqp get connection pool conf Connection,Where does the code send a message without waiting for a response ?,on a fanout exchange,rabbitmq,1,1,3,1
q2520,codeqa,How,def asint text if text is not None return int text,How does a string convert to an integer ?,safely,int,1,1,3,1
q2524,codeqa,How,def allow lazy func *resultclasses def wrapper *args **kwargs for arg in list args + kwargs values if isinstance arg Promise breakelse return func *args **kwargs return lazy func *resultclasses *args **kwargs return wraps func wrapper,How be a function called ?,with one or more lazy arguments,in-place,1,1,3,1
q2525,codeqa,How,def onenormest product operator seq t 2 itmax 5 compute v False compute w False structure None return scipy sparse linalg onenormest Product Operator structure structure *operator seq,How do the 1-norm of the matrix product of the args estimate ?,efficiently,descending,1,1,3,1
q2529,codeqa,How,def define host port database word d defer Deferred factory Dict Lookup Factory 'define' database word d from twisted internet import reactorreactor connect TCP host port factory return d,How does the code look a word ?,using a dict server,It looks like a string.,1,1,3,1
q2538,codeqa,When,def upgrade fields sig sig update chord size fields get u'chord size' return sig,When did by custom signatures use the code ?,in,1999,1,1,3,1
q2541,codeqa,When,def next monday dt if dt weekday 5 return dt + timedelta 2 elif dt weekday 6 return dt + timedelta 1 return dt,When does holiday fall ?,on saturday,Sunday,1,1,3,1
q2545,codeqa,When,@core helperdef lang native name lang None lang lang or lang locale i18 n get locales dict get lang if locale return locale display name or locale english name return lang,When did the langage name use in its localised form either from parameter or current environ setting ?,currently,return lang,1,1,3,1
q2547,codeqa,How,def estimate spectral norm diff A B its 20 from scipy sparse linalg import aslinearoperator A aslinearoperator A B aslinearoperator B m n A shapematvec 1 lambda x A matvec x matveca 1 lambda x A rmatvec x matvec 2 lambda x B matvec x matveca 2 lambda x B rmatvec x if is real A return backend idd diffsnorm m n matveca 1 matveca 2 matvec 1 matvec 2 its its else return backend idz diffsnorm m n matveca 1 matveca 2 matvec 1 matvec 2 its its,How do spectral norm of the difference of two matrices estimate ?,by the randomized power method,in the spectral norm of the difference between the two matrices.,1,1,3,1
q2550,codeqa,How,def remove True List From Dictionary dictionary keys for key in keys remove True From Dictionary dictionary key,How does the code remove list from the dictionary ?,in the value,It does not exist,1,1,3,1
q2558,codeqa,How,def trima a limits None inclusive True True a ma asarray a a unshare mask if limits is None or limits None None return a lower lim upper lim limits lower in upper in inclusivecondition Falseif lower lim is not None if lower in condition a < lower lim else condition a < lower lim if upper lim is not None if upper in condition a > upper lim else condition a > upper lim a[condition filled True ] maskedreturn a,How does an array trim ?,by masking the data outside some given limits,in place,1,1,3,1
q2561,codeqa,When,@pytest mark django dbdef test submit unit plural client unit plural request users settings settings POOTLE CAPTCHA ENABLED Falseuser request users['user']if user username 'nobody' client login username user username password request users['password'] url '/xhr/units/%d/' % unit plural id target [ '%s' % unit plural target strings[ 0 ] '%schanged' % unit plural target strings[ 1 ] ]response client post url {'target f 0' target[ 0 ] 'target f 1' target[ 1 ]} HTTP X REQUESTED WITH 'XML Http Request' if check permission 'translate' response wsgi request assert response status code 200 changed Unit objects get id unit plural id assert changed target multistring target else assert response status code 403,When can tests translation be applied ?,after suggestion is accepted,Enabled when CAPTCHA is disabled.,1,1,3,1
q2562,codeqa,How,def run finalizers minpriority None if minpriority is None f lambda p p[ 0 ][ 0 ] is not None else f lambda p p[ 0 ][ 0 ] is not None and p[ 0 ][ 0 ] > minpriority items [x for x in finalizer registry items if f x ]items sort reverse True for key finalizer in items sub debug 'calling%s' finalizer try finalizer except Exception import tracebacktraceback print exc if minpriority is None finalizer registry clear,How will finalizers with the same priority be called ?,in reverse order of creation,They will not be called.,1,1,3,1
q2568,codeqa,How,def allow lazy func *resultclasses @wraps func def wrapper *args **kwargs for arg in list args + kwargs values if isinstance arg Promise breakelse return func *args **kwargs return lazy func *resultclasses *args **kwargs return wrapper,How be a function called ?,with one or more lazy arguments,in-place,1,1,3,1
q2574,codeqa,For what purpose,def get course and check access course key user depth 0 if not has studio write access user course key raise Permission Denied course module modulestore get course course key depth depth return course module,For what purpose do the locator and course module return in this file ?,for the view functions,The course module.,1,1,3,1
q2577,codeqa,When,def test enn sample wt fit enn Edited Nearest Neighbours random state RND SEED assert raises Runtime Error enn sample X Y,When is an error raised ?,when sample is called before fitting,Runtime Error,1,1,3,1
q2578,codeqa,Where,def is image visible context image status None if context is admin return Trueif image['owner'] is None return Trueif image['visibility'] in ['public' 'community'] return Trueif context owner is not None if context owner image['owner'] return Trueif status 'all' status Noneif 'shared' image['visibility'] members image member find context image id image['id'] member context owner status status if members return Truereturn False,Where is the image visible ?,in this context,public,1,1,3,1
q2580,codeqa,Where,def parse form data environ stream factory None charset 'utf- 8 ' errors 'replace' max form memory size None max content length None cls None silent True return Form Data Parser stream factory charset errors max form memory size max content length cls silent parse from environ environ,Where does the code return it as tuple ?,in the form,Form Data Parser,1,1,3,1
q2585,codeqa,How,def soundex name len 4 digits '01230120022455012623010202 'sndx ''fc ''for c in name upper if c isalpha if not fc fc cd digits[ ord c - ord 'A' ]if not sndx or d sndx[ -1 ] sndx + dsndx fc + sndx[ 1 ] sndx sndx replace '0 ' '' return sndx + len * '0 ' [ len],How did from URL @todo : parameter description reference ?,code,No,1,1,3,1
q2589,codeqa,How,def localize value use l10 n None if isinstance value str return valueelif isinstance value bool return mark safe str value elif isinstance value decimal Decimal float int return number format value use l10 n use l10 n elif isinstance value datetime datetime return date format value 'DATETIME FORMAT' use l10 n use l10 n elif isinstance value datetime date return date format value use l10 n use l10 n elif isinstance value datetime time return time format value 'TIME FORMAT' use l10 n use l10 n return value,How does it format as a string ?,using current locale format,value,1,1,3,1
q2591,codeqa,Where,@pytest mark skipif u'not HAS SCIPY' def test poisson conf frequentist confidence gehrels nlh np array [ 0 0 1 841 1 0 173 3 3 2 0 708 4 638 3 1 367 5 918 4 2 086 7 163 5 2 84 8 382 6 3 62 9 584 7 4 419 10 77 8 5 232 11 95 9 6 057 13 11 10 6 891 14 27 ] assert allclose funcs poisson conf interval nlh[ 0] interval u'frequentist-confidence' nlh[ 1 ] T rtol 0 001 atol 0 001,Where did those publish ?,in gehrels 1986,NASA,1,1,3,1
q2593,codeqa,How,def parse version s parts []for part in parse version parts s lower if part startswith '*' if part < '*final' while parts and parts[ -1 ] '*final-' parts pop while parts and parts[ -1 ] '00000000 ' parts pop parts append part return tuple parts,How would versions work if ?,with strictversion,in reverse chronological order,1,1,3,1
q2599,codeqa,How,@verbosedef create eog epochs raw ch name None event id 998 picks None tmin -0 5 tmax 0 5 l freq 1 h freq 10 reject None flat None baseline None preload True verbose None events find eog events raw ch name ch name event id event id l freq l freq h freq h freq eog epochs Epochs raw events events event id event id tmin tmin tmax tmax proj False reject reject flat flat picks picks baseline baseline preload preload return eog epochs,How do epochs around eog artifact events generate ?,conveniently,They are removed.,1,1,3,1
q2601,codeqa,How,def urlsafe b64 decode s return b64 decode s '- ',How did a string encode ?,with the standard base64 alphabet,It was encoded.,1,1,3,1
q2603,codeqa,When,def get cli body ssh command response module if 'xml' in response[ 0 ] body []elif 'showrun' in command body responseelse try body [json loads response[ 0 ] ]except Value Error module fail json msg ' Commanddoesnotsupport JSO Noutput' command command return body,When does the code get response ?,for when transport = cli,When the code gets the response.,1,1,3,1
q2604,codeqa,How,def add x y raise Not Implemented Error 'TODO implementthisfunction ',How does the code add two theano scalars ?,together,It does not.,1,1,3,1
q2606,codeqa,Where,def gf frobenius monomial base g p K n gf degree g if n 0 return []b [0 ] * n b[ 0 ] [1 ]if p < n for i in range 1 n mon gf lshift b[ i - 1 ] p K b[i] gf rem mon g p K elif n > 1 b[ 1 ] gf pow mod [K one K zero] p g p K for i in range 2 n b[i] gf mul b[ i - 1 ] b[ 1 ] p K b[i] gf rem b[i] g p K return b,Where do g mod ?,in,mod K,1,1,3,1
q2609,codeqa,How,def s lego lego type value None options {} name 'LEGO %08 x' % len blocks CURRENT names if not legos BIN has key lego type raise sex Sully Runtime Error 'INVALIDLEGOTYPESPECIFIED %s' % lego type lego legos BIN[lego type] name blocks CURRENT value options blocks CURRENT push lego blocks CURRENT pop,How did blocks build ?,pre,It does not build blocks.,1,1,3,1
q2611,codeqa,Where,def get jinja error slug tb data try return [x for x in tb data if x[ 2 ] in 'top-leveltemplatecode' 'template' ][ -1 ]except Index Error pass,Where was the template error found ?,the line number,top-leveltemplatecode,1,1,3,1
q2614,codeqa,Where,def test nm 1 sample wrong X nm 1 Near Miss random state RND SEED nm 1 fit X Y assert raises Runtime Error nm 1 sample np random random 100 40 np array [0 ] * 50 + [1 ] * 50,Where is x different when ?,at fitting and sampling,X is not defined.,1,1,3,1
q2619,codeqa,When,def cache page *args **kwargs if len args 1 or callable args[ 0 ] raise Type Error 'cache pagehasasinglemandatorypositionalargument timeout' cache timeout args[ 0 ]cache alias kwargs pop 'cache' None key prefix kwargs pop 'key prefix' None if kwargs raise Type Error 'cache pagehastwooptionalkeywordarguments cacheandkey prefix' return decorator from middleware with args Cache Middleware cache timeout cache timeout cache alias cache alias key prefix key prefix,When does the page nt be in the cache ?,yet,When the page has a single mandatory positional argument and a timeout.,1,1,3,1
q2620,codeqa,How,def fix ampersands value return unencoded ampersands re sub '&amp ' force unicode value,How did all unencoded ampersands encode ?,correctly,encoded,1,1,3,1
q2624,codeqa,How,def test uuid assert hug types uuid '{ 12345678 - 1234 - 5678 - 1234 - 567812345678 }' UUID '12345678 - 1234 - 5678 - 1234 - 567812345678 ' assert hug types uuid '12345678 - 1234 - 5678 - 1234 - 567812345678 ' UUID '12345678123456781234567812345678 ' assert hug types uuid '12345678123456781234567812345678 ' UUID '12345678 - 1234 - 5678 - 1234 - 567812345678 ' assert hug types uuid 'urn uuid 12345678 - 1234 - 5678 - 1234 - 567812345678 ' UUID '12345678 - 1234 - 5678 - 1234 - 567812345678 ' with pytest raises Value Error hug types uuid 1 with pytest raises Value Error hug types uuid '12345678 - 1234 - 5678 - 1234 - 56781234567 G' with pytest raises Value Error hug types uuid '12345678 - 1234 - 5678 - 1234 - 5678123456781 ' with pytest raises Value Error hug types uuid '12345678 - 1234 - 5678 - 1234 - 56781234567 ',How did hugs text validator handle uuid values ?,correctly,UUID,1,1,3,1
q2632,codeqa,How,def monitor name cmd 'monitmonitor{ 0 }' format name return not salt ['cmd retcode'] cmd python shell False,How do service monitor ?,via monit cli example,in real-time,1,1,3,1
q2643,codeqa,How,def workout filename filename if os path isfile filename or filename '/' if filename '/' filename Nonereturn filenameelse return workout filename os path dirname filename,How do the file name workout from an augeas change ?,recursively,returns the directory name,1,1,3,1
q2646,codeqa,Where,@app route '/login' methods ['GET' 'POST'] def login if g user return redirect url for 'timeline' error Noneif request method 'POST' user query db 'select*fromuserwhere\nusername ?' [request form['username']] one True if user is None error ' Invalidusername'elif not check password hash user['pw hash'] request form['password'] error ' Invalidpassword'else flash ' Youwereloggedin' session['user id'] user['user id']return redirect url for 'timeline' return render template 'login html' error error,In which direction does the user log ?,in,Down,1,1,3,1
q2649,codeqa,When,def maxzero x x np asarray x cond 1 x[ -1 ] < 0 cond 2 x[ 1 ] > 0 allzeros np nonzero cond 1 & cond 2 x[ 1 ] 0 [0 ] + 1 if x[ -1 ] > 0 maxz max allzeros else maxz Nonereturn maxz allzeros,When did the highest not use ?,anymore,Nonzero,1,1,3,1
q2654,codeqa,For what purpose,def add items fs items set db items create or resurrect db item parent items []new items []db items set set db items items to delete db items set - fs items set items to create fs items set - db items set for name in items to delete db items[name] makeobsolete for name in db items set - items to delete items append db items[name] for name in items to create item create or resurrect db item name items append item new items append item try item save except Exception logging exception ' Errorwhileadding%s' item return items new items,For what purpose does the code make the database items ?,to correspond to the filesystem,resurrect,1,1,3,1
